"id","tipo_de_barrio","nombre_del_barrio","integrantes_del_hogar","p1","p1_1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p12_1","p12_2","p12_3","p13","p14","p14_1","p14_2","trabaja","p15","p16","p17","p18","p19","p20","p21","p22","p22_1","p23","p24","p24_1","p25","p26","p27","p28","p29","p30","p31","p32","p32_1","p32_2","p32_otros_1","p32_otros_2","p33","p33_1","p33_2","p33_3","p33_4","p33_5","p33_6","p34","p35","p36","p37","p38","p38_1","p38_2","p38_3","p38_4","p38_5","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p48_1","p48_2","p48_3","p48_4","p48_5","p49","p50","p51","p51_1","p51_2","p51_3","p51_4","p51_5","p52","p53","p54","p55","p56","p57","p58","p59","p60","p60_1","p61","p61_1","p62","p63","p64","p65","p66","p66_1","p66_2","p67","p67_1","p68","p69","p69_1","p70","p71","p72","p72_1","p72_2","p72_3","p72_4","p72_5","p72_6","p72_7","p73","p73_1","p73_2","p73_3","p73_4","p73_5","p73_6","p73_7","p73_8","p73_9","p74","p75","p76","p77","p77_1","p77_2","p78","p79","fecha_de_entrevista","comuna","total_menores","total_adultos_mayores","q189cod1","q189cod1_etiqueta","q189cod2","q189cod2_etiqueta","p20c_renatep_rama_actividad","p20c_renatep_rama_etiqueta","p20c_renatep_ocupacion","p20c_renatep_ocupacion_etiqueta","q219cod1","q219cod1_etiqueta","q219cod2","q219cod2_etiqueta","p42c_cno","p42c_renatep_rama_actividad","p42_renatep_rama_etiqueta","p42c_renatep_ocupacion","p42c_renatep_ocupacion_etiqueta","hogar_monoparental","p67_tema_curso_grupos"
20164353,3,99,2,1,"",2,25,6,1,,,2,,,,1,"","","",,1,"","",1,,1,"peluquero",2,1,"peluquero","peluquero",1,"",4,,"",,3,2,,2,"48",6,4,,,"","",1,,,,,,"",2,,1,99,3,3,3,3,1,3,7,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",3,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,14,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,2,"","hominy",2,2,"2023-07-08","comuna 07",0,0,93,"servicios n.c.p.",9302,"servicios de peluqueria y  tratamientos de belleza",3,"servicios personales y otros oficios.",19,"peluqueria // depilacion // manicuria // masajista",,"",,"","",,"",,"0",,99
19950942,1,7,3,3,"",2,21,5,1,,,1,2,,,1,"","","",,1,"","",1,,1,"verduleria",2,1,"vendedor","atiende verduleria",1,"",1,2,"",2,,2,,2,"48",4,4,,,"","",1,,,,,,"",1,1,1,1,3,3,3,3,1,3,2,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,1,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,4,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,1,"2023-06-11","comuna 08",3,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5302,"comercio de materias primas agropecuarias",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,"",,"","",,"",,"0",,99
19821165,1,1,2,1,"",2,53,4,1,,,2,,,,2,"","","",,1,"","",1,,1,"granja y almacen",1,1,"vendedor","trato con los proveedores, venta, contabilidad, me encargo de todo lo que implica el negocio",1,"",4,,"",,3,2,,2,"48",2,11,,,"por mi cuenta","",1,,,,,,"maquina de fiambres",2,,5,5,3,3,3,3,1,3,1,"carniceria",2,"carnicero",1,1,,,,13,,,,,"",1,1,3,3,3,2,1,2,2,"",1,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,1,4,4,4,4,4,4,"",2,"",2,2,"","ocecac",2,2,"2023-06-08","comuna 08",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5303,"comercio de alimentos, bebidas y tabaco",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5302,"comercio de materias primas agropecuarias","05.0.0.2 / comerciante carnicero",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,99
20052682,1,2,2,1,"",2,25,6,1,,,2,,,,1,"","","",,1,"","",1,,1,"herreria",1,1,"herrero","toma medidas, hace rejas",6,"",4,,"",,3,2,,2,"60",7,4,,,"","",2,3,,,,,"",1,2,1,1,3,3,1,2,1,1,2,"changas de albañileria",1,"preparaba mezclas, levantaba paredes",1,2,,2,,13,,,,,"",2,2,3,3,3,2,1,3,2,"",2,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,1,2,3,,,,,"",4,4,4,4,2,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-07-05","comuna 02",1,0,28,"fabricacion de productos elaborados de metal, excepto maquinaria y equipo",2800,"fabricacion de productos elaborados de metal, excepto maquinaria y equipo",5,"construccion e infraestructura social y mejoramiento ambiental.",14,"herreria",45,"construccion",4500,"construccion","72.1.1.3 / albañil (oficial, medio oficial)",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",,99
19784906,1,1,2,1,"",2,36,3,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"kiosco",1,1,"vendedor","vendedor",1,"",4,,"",,3,2,,2,"40",7,11,,,"por su cuenta","",1,,,,,,"",1,3,2,2,2,3,3,3,1,2,2,"cooperativa",3,"barrido",2,2,,1,1,13,,,,,"",2,2,2,1,2,2,2,3,2,"",2,1,2,2,2,2,1,"",1,"",3,4,1,2,,"","",,"",,,"",,1,2,5,,,,,,"",4,4,4,4,1,4,4,4,4,"",1,"10",4,1,"","",2,2,"2023-06-06","comuna 08",2,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5303,"comercio de alimentos, bebidas y tabaco",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",91,"servicios de asociaciones",9109,"servicios de asociaciones n.c.p.","56.3.1.4 / barrendero",4,"recuperacion, reciclado y servicios ambientales.",31,"trabajador/a de limpieza de terrenos y espacios verdes",2,99
19820706,1,1,4,1,"",1,54,5,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"feria",2,1,"feriante","vendedora en feria",1,"",4,,"",,3,2,,2,"16",8,4,,,"","",1,,,,,,"",2,,5,3,3,3,3,3,1,3,1,"taller de costura",2,"rectista",1,2,,2,,12,,,,,"maquina rectista",1,1,2,3,3,3,1,3,1,"costurera",1,2,2,2,2,2,2,"",7,"",,,3,2,,"","",,"",,,"",,1,15,,,,,,,"",4,4,4,4,4,4,2,4,4,"",2,"",4,1,"","",2,1,"2023-06-08","comuna 08",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5310,"venta al por menor en puestos moviles y  no realizadas en tiendas n.c.p.",2,"comercio popular y trabajos en espacios publicos",12,"feriante",17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles","80.3.1.2 / tecnico en produccion de rectificadores",6,"industria manufacturera.",38,"otros",,99
19991649,3,99,2,1,"",1,35,6,1,,,1,1,1,,1,"","","",,1,"","",1,,1,"casa de familia",1,1,"empleada domestica","limpieza",7,"",6,,"",1,,,,1,"35",7,4,,,"","",1,,,,,,"cosas de limpieza",1,1,2,2,3,3,1,1,1,3,3,"casa de familia",1,"empleada domestica",6,2,,2,,13,,,,,"",2,2,3,3,3,1,1,3,2,"",2,1,1,2,2,2,99,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",2,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-07-01","comuna 04",0,0,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",3,"servicios personales y otros oficios.",26,"servicios de limpieza",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada domestica",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,99
19887562,1,3,1,1,"",2,20,6,1,,,1,1,2,2,1,"","","",,1,"","",1,,1,"supermercado",7,1,"repartidor","repartidor para coto",1,"",1,2,"",1,,,,1,"32",3,6,8,,"","",1,,,,,,"",1,2,3,2,3,3,1,1,1,3,3,"fumigacion",2,"fumigador",1,2,,2,,13,,,,,"",2,2,3,3,1,3,1,3,1,"coordinador de grupos",2,1,1,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-23","comuna 04",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5307,"tiendas no especializadas con predominancia de alimentos y bebidas",8,"transporte y almacenamiento.",18,"mensajeria // delivery",93,"servicios n.c.p.",9309,"servicios n.c.p.","44.1.1.3 / fumigador",3,"servicios personales y otros oficios.",38,"otros",,99
19555994,1,8,2,1,"",2,23,6,1,,,1,2,,,6,"","","venezuela",2,5,"","colombia",1,,1,"verduleria",2,1,"vendedor","at al publico, acomodar, reponer mercaderia",1,"",1,2,"",2,,2,,2,"42",2,4,,,"","",1,,,,,,"",2,,2,2,3,3,1,3,3,1,2,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,1,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-13","comuna 07",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5302,"comercio de materias primas agropecuarias",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,"",,"","",,"",,"0",,99
19991331,1,4,2,1,"",2,26,5,1,,,2,,,,4,"tucuman","","",,1,"","",1,,2,"panaderia",2,1,"panadero","cocinar y vender",1,"",4,,"",,3,2,,2,"49",5,11,,,"solo, cuenta propia","",1,,,,,,"horno, sobadora, amazadora",1,5,2,1,3,3,1,1,99,3,2,"parroquia",2,"hacer hostia religiosa",1,2,,2,,12,,,,,"waflera",2,2,3,3,3,3,3,3,1,"panadero",2,1,2,2,2,1,,"",1,"",2,4,3,2,,"","",,"",,,"",,1,6,9,,,,,,"",4,4,4,4,2,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-27","comuna 08",2,0,15,"elaboracion de productos alimenticios y bebidas",1504,"elaboracion de productos alimenticios n.c.p.",6,"industria manufacturera.",22,"produccion de alimentos",91,"servicios de asociaciones",9109,"servicios de asociaciones n.c.p.","46.3.1.2 / pastor",1,"servicios socio comunitarios",38,"otros",,99
20056071,1,2,2,1,"",1,62,5,1,,,2,,,,6,"","","peru",1,1,"","",1,,1,"vendedora ambulante",1,1,"vendedora","vende postrecitos en la via publica",1,"",4,,"",,3,2,,2,"20",7,11,,,"por su cuenta","",1,,,,,,"",2,,2,2,3,3,3,3,1,2,2,"casas de familias",1,"servicio domestico",6,2,,2,,13,,,,,"",1,1,3,3,3,1,1,2,2,"",1,2,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,4,1,4,4,4,"",2,"",4,1,"","",2,2,"2023-07-06","comuna 01",0,0,55,"servicios de hoteleria y restaurantes",5502,"servicios de expendio de comidas por vendedores ambulantes",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada domestica",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,99
20218377,1,2,1,1,"",1,64,6,1,,,1,2,,,5,"","paraguay","",1,1,"","",1,,1,"cooperativa",3,1,"recoleccion de residuos","recoleccion de residuos",1,"",2,,"",2,,2,,2,"24",3,4,,,"","",1,,,,,,"",1,2,2,2,2,3,2,1,1,1,1,"comerciante",1,"vendedora de helados",3,2,,2,,13,,,,,"",2,2,1,2,3,1,1,2,1,"auxiliar de enfermeria",2,1,1,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,12,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",1,1,"","",2,1,"2023-07-11","comuna 01",0,0,91,"servicios de asociaciones",9109,"servicios de asociaciones n.c.p.",4,"recuperacion, reciclado y servicios ambientales.",24,"recolectores/as de residuos en villas",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5308,"tiendas no especializadas sin predominancia de alimentos y bebidas","30.3.14 / vendedor de heladeria",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,99
19885721,1,8,1,1,"",1,40,3,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,2,"taller de costura",2,1,"coser a maquina","unir a maquina prendas",1,"",1,2,"",2,,2,,2,"20",8,4,,,"","",1,,,,,,"",1,4,1,1,3,3,3,1,1,1,1,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",1,2,2,2,2,1,,"",1,"",2,4,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,1,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-22","comuna 07",3,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",1,99
19686832,1,3,1,1,"",2,44,4,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"puesto en la calle",1,1,"vendedor","venta de productos bazar",2,"",4,,"",,3,2,,2,"66",4,11,,,"por mi cuenta","",1,,,,,,"",2,,3,3,3,1,3,2,2,1,2,"construccion",2,"albañil",1,2,,2,,3,,,,,"",2,2,3,3,3,3,3,1,2,"",1,2,1,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,5,6,7,8,9,,,"",4,4,4,4,1,4,4,1,4,"",2,"",4,1,"","",2,2,"2023-06-16","comuna 04",2,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5310,"venta al por menor en puestos moviles y  no realizadas en tiendas n.c.p.",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",45,"construccion",4500,"construccion","72.1.1.3 / albañil (oficial, medio oficial)",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",2,99
20038721,3,99,2,2,"",1,59,3,2,2,1,,,,,1,"","","",,1,"","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"gastronomia",7,"camarera de cocina",1,1,,,,9,,,,,"",1,1,,,,,,,1,"ceramista",2,2,2,99,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,11,,,,,,,"",2,4,4,4,4,4,4,4,4,"",2,"",4,2,"","pami",2,2,"2023-07-03","comuna 04",0,1,,"",,"",,"",,"",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5303,"comercio de alimentos, bebidas y tabaco","53.3.1.4 / mozo/camarero",2,"comercio popular y trabajos en espacios publicos",38,"otros",,99
19803029,1,1,2,1,"",2,30,5,1,,,1,2,,,5,"","bolivia","",1,1,"","",1,,1,"taller  de costura textil",3,1,"cortador","cortador de telas",1,"",1,2,"",2,,2,,2,"60",5,11,,,"dejo curriculum en taller","",1,,,,,,"",1,2,1,1,1,3,3,3,3,1,2,"taller textil familiar",2,"cortador",4,,3,2,,1,12,,,,"maquina de coser",2,1,3,2,1,1,2,3,1,"cortador textil",1,1,1,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,15,16,,,,,,"diseño textil",4,4,4,4,2,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-08","comuna 08",1,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles","80.3.1.3 /  cortador de tela",6,"industria manufacturera.",15,"indumentaria y textil",,99
20012281,3,99,2,1,"",2,40,4,1,,,1,2,,,5,"","bolivia","",1,1,"","",1,,1,"taller de tejido",2,1,"empleado tejedor","tejer con maquina",1,"",1,2,"",2,,2,,2,"24",3,4,,,"","",1,,,,,,"maquina de tejer",1,2,2,1,3,3,1,1,1,3,2,"empresa de limpieza",4,"empleado de maestranza",1,1,,,,13,,,,,"",2,2,1,2,2,2,2,1,1,"tejedor textil",2,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-07-04","comuna 09",0,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5308,"tiendas no especializadas sin predominancia de alimentos y bebidas","56.2.0.2 / intendente de maestranza/mantenimiento",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,99
19715717,1,1,1,1,"",2,55,4,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"herrero",1,1,"herrero","soldaduras",6,"",4,,"",,3,2,,2,"48",8,99,,,"","",2,3,4,,,,"",2,,1,1,3,3,3,3,1,2,2,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",1,2,2,2,2,2,2,"",7,"",,,3,2,,"","",,"",,,"",,1,6,9,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-03","comuna 08",0,0,28,"fabricacion de productos elaborados de metal, excepto maquinaria y equipo",2800,"fabricacion de productos elaborados de metal, excepto maquinaria y equipo",5,"construccion e infraestructura social y mejoramiento ambiental.",14,"herreria",,"",,"","",,"",,"0",,99
20254124,1,2,1,1,"",1,48,4,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"peluqueria",1,1,"peluquera","peluqueria",6,"",4,,"",,3,2,,2,"20",5,4,,,"","",1,,,,,,"",1,4,4,1,3,3,3,3,1,2,1,"niñera",1,"niñera",6,1,,,,13,,,,,"",1,1,2,3,3,3,1,1,2,"",1,2,2,2,2,2,3,"",1,"",2,4,3,2,,"","",,"",,,"",,1,9,14,,,,,,"",4,4,4,4,4,4,4,4,4,"",1,"10",4,1,"","",2,1,"2023-07-11","comuna 01",1,0,93,"servicios n.c.p.",9302,"servicios de peluqueria y  tratamientos de belleza",3,"servicios personales y otros oficios.",19,"peluqueria // depilacion // manicuria // masajista",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","57.1.1.3 / niñera/babysitter",1,"servicios socio comunitarios",10,"cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)",1,99
19958189,3,99,1,1,"",1,60,6,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"cuidado de ancianos",1,1,"cuidado de ancianos","cuidado, baño, la llevo al medico",7,"",4,,"",,3,2,,2,"25",7,4,,,"","",1,,,,,,"",2,,1,2,3,3,2,1,2,1,2,"cuidado de personas mayores",1,"cuidadores",4,,3,2,,13,,,,,"",1,2,1,2,1,2,2,1,2,"",2,2,1,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,11,,,,,,,"",2,4,4,4,4,4,4,4,4,"",1,"3",4,1,"","",2,2,"2023-06-29","comuna 09",0,1,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",1,"servicios socio comunitarios",10,"cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","57.1.1.3 / cuidador de ancianos",1,"servicios socio comunitarios",10,"cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)",,99
19825129,1,1,1,1,"",1,64,4,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"almacen, comerio propio",1,1,"venta de almacen al cliente","venta",6,"",4,,"",,3,2,,2,"70",7,11,,,"por necesidad lo fue armando sola","",1,,,,,,"",1,4,1,1,2,3,1,3,99,1,1,"fabrica de agendas",8,"operaria",1,1,,,,1,12,,,,"cuter",1,1,1,2,1,3,1,1,1,"armado de agenda",1,2,1,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,1,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-01","comuna 08",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5303,"comercio de alimentos, bebidas y tabaco",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",21,"fabricacion de papel y de  productos de papel",2100,"fabricacion de papel y de productos de papel","80.3.1.3 / operario de linea de montaje",6,"industria manufacturera.",38,"otros",,99
20159678,1,2,3,3,"",2,32,7,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"kiosco",2,1,"kiosquero","reposicion de productos/prefijacion de precios/vender",1,"",4,,"",,3,2,,2,"50",7,4,,,"","",1,,,,,,"celular",1,2,2,2,3,3,1,1,1,3,1,"en un cafe",2,"barista",1,2,,2,,12,,,,,"herr de barista",1,1,3,3,1,1,1,3,1,"diseñador grafico",4,1,1,2,2,2,3,"",7,"",,,3,2,,"","",,"",,,"",,1,2,3,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,99,"2023-07-05","comuna 01",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5303,"comercio de alimentos, bebidas y tabaco",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas","53.1.1.3 / cafetero",3,"servicios personales y otros oficios.",38,"otros",,99
19991511,3,99,4,1,"",2,60,6,1,,,2,,,,1,"","","",,1,"","",1,,1,"electricista",1,1,"electricista","instalacion y mantenimiento de electricidad",7,"",4,,"",,3,1,1,2,"46hs.aprox.",8,11,,,"por conocidos","",4,2,3,,,,"",1,5,1,1,3,3,3,2,1,2,3,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,2,"","osecac",2,2,"2023-06-29","comuna 06",1,0,45,"construccion",4500,"construccion",5,"construccion e infraestructura social y mejoramiento ambiental.",11,"electricista",,"",,"","",,"",,"0",,99
19941609,3,99,3,1,"",2,53,5,1,,,1,1,3,,2,"","","",,1,"","",1,,1,"empleado de comercio",5,1,"vendedor","ventas",1,"",1,2,"",1,,,,1,"45",8,4,,,"","",1,12,,,,,"lapiceras",1,2,1,1,3,3,3,3,2,2,4,"deposito de herrajes",2,"empleado",1,1,,,,10,12,,,,"pinzas, destornillador",2,1,3,2,3,3,2,2,1,"cerrajero",3,2,1,1,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,2,"","osecac",2,2,"2023-06-28","comuna 08",1,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5308,"tiendas no especializadas sin predominancia de alimentos y bebidas",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",63,"servicios anexos al transporte; servicios de agencias de viaje",6301,"manipulacion , almacenamiento y deposito","30.3.1.4 / ayudante de ventas de comercio minorista",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,99
19604351,1,8,1,1,"",1,27,6,1,,,1,2,,,5,"","bolivia","",1,1,"","",1,,1,"textil",3,1,"costura","costura",8,"",1,2,"",2,,2,,2,"30",7,4,,,"","",1,12,,,,,"coser",1,5,1,1,2,2,3,2,1,2,1,"costura",4,"costura",1,2,,2,,1,12,,,,"coser",2,1,3,2,3,3,2,1,2,"",1,2,1,2,2,2,6,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",4,3,"","",2,2,"2023-06-12","comuna 07",2,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles","80.3.2.3 / costurera",6,"industria manufacturera.",15,"indumentaria y textil",1,99
19825125,1,1,3,3,"",1,18,5,1,,,1,2,,,1,"","","",,1,"","",1,,1,"vendedora",1,1,"vendedoea","atiende kiosco",1,"",5,,"",2,,2,,2,"15",4,4,,,"","",1,,,,,,"",1,1,3,2,2,3,1,1,1,1,1,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",4,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,14,,,,,,,"",4,4,4,4,4,4,1,4,4,"",2,"",4,2,"","ns",2,2,"2023-07-08","comuna 08",1,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5310,"venta al por menor en puestos moviles y  no realizadas en tiendas n.c.p.",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,"",,"","",,"",,"0",,99
19893655,3,99,3,2,"",2,45,5,1,,,2,,,,4,"santiago del estero","","",,1,"","",1,,1,"rappi/ empresa de delivery",1,1,"repartidor","repartos con la moto para rappi",4,"",4,,"",,3,1,2,1,"40",5,11,,,"moto","",1,,,,,,"",2,,5,3,2,3,3,3,3,3,3,"pizzeria",3,"repartidor/ delivery",1,1,,,,12,,,,,"moto",1,1,1,2,3,3,3,1,2,"",2,1,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-26","comuna 04",2,1,60,"servicio de transporte terrestre",6009,"transporte terrestre  ncp",8,"transporte y almacenamiento.",18,"mensajeria // delivery",55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas","32.3.1.4 / repartidor de comercio a domicilio/delivery",8,"transporte y almacenamiento.",18,"mensajeria // delivery",,99
19934018,1,8,1,1,"",2,42,6,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,2,"costura",1,1,"costurero","cose prendas",6,"",5,,"",2,,2,,2,"60",5,4,,,"","",1,,,,,,"",1,1,1,1,1,2,3,3,1,1,4,"construccion",3,"albañil",1,1,,,,3,,,,,"",1,1,1,2,3,3,1,1,1,"plomero - electricista",3,1,2,2,2,1,,"",1,"",2,4,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",1,1,"","",2,2,"2023-06-28","comuna 07",0,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",45,"construccion",4500,"construccion","72.1.1.3 / albañil (oficial, medio oficial)",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",,99
19933287,1,9,1,1,"",2,32,5,1,,,1,2,,,1,"","","",,1,"","",1,,1,"pizzeria",4,1,"delivery","repartidor",4,"",1,2,"",2,,2,,2,"36",5,1,,,"","",1,,,,,,"moto",2,,1,1,3,3,2,3,1,1,3,"restaurante",4,"delivery",1,2,,2,,12,,,,,"moto",1,1,3,3,2,2,1,2,2,"",2,1,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,13,,,,,,,"",4,4,4,4,2,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-29","comuna 08",2,0,55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas",8,"transporte y almacenamiento.",18,"mensajeria // delivery",55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas","32.3.1.4 / repartidor de comercio a domicilio/delivery",8,"transporte y almacenamiento.",18,"mensajeria // delivery",2,99
